"entity_name","entity_regno","entity_regdate","vatid","capital","entity_contact_type","entity_contact","entity_contact_address","entity_contact_address_city","entity_contact_address_country","entity_contact_address_zip","entity_contact_delivery_person","entity_contact_delivery_email","entity_contact_delivery_phone","entity_contact_note"
"Millennial Ventures OÜ",14583933,"10.10.2018","",2500,"ariregistriaddres","","Roosikrantsi tn 2-591k","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10119,"","","",""
"Millennial Ventures OÜ",14583933,"10.10.2018","",2500,"delivery","","37/39, Kostava Str., Grato Building, 7th Floor","Tbilisi,","GE","0179","Maka Panchvidze/ Brokers IO LLC","mpanch@brokers.io","+995 574 310 131",""
"Millennial Ventures OÜ",14583933,"10.10.2018","",2500,"email","591K@000.ee","","","","","","","",""
"Millennial Ventures OÜ",14583933,"10.10.2018","",2500,"notificationemail","ibolkv@brokers.io","","","","","","","",""
"Milmo Services OÜ",14823739,"10.10.2019","",2500,"ariregistriaddres","","","","","","","","",""
"Milmo Services OÜ",14823739,"10.10.2019","",2500,"email","Milmo Services OÜ","","","","","","","",""
"Milmo Services OÜ",14823739,"10.10.2019","",2500,"notificationemail","Stefan@clearsky-network.com","","","","","","","",""
"Mindvalley OÜ",11663152,"01.06.2009","EE101917076",2556,"address","","Laeva tn 1","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10111,"","","",""
"Mindvalley OÜ",11663152,"01.06.2009","EE101917076",2556,"ariregistriaddres","","Laeva tn 1","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10111,"","","",""
"Mindvalley OÜ",11663152,"01.06.2009","EE101917076",2556,"email","kristina@mindvalley.com","","","","","","","",""
"Mindvalley OÜ",11663152,"01.06.2009","EE101917076",2556,"phone","+372 5167450","","","","","","","",""
"Mindvalley OÜ",11663152,"01.06.2009","EE101917076",2556,"web","www.mindvalleyrussian.com","","","","","","","",""
"MineCommerce OÜ",14490203,"17.05.2018","EE102258255",2500,"address","","Roosikrantsi tn 2-115","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10119,"","","",""
"MineCommerce OÜ",14490203,"17.05.2018","EE102258255",2500,"ariregistriaddres","","Roosikrantsi tn 2-115","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10119,"","","",""
"MineCommerce OÜ",14490203,"17.05.2018","EE102258255",2500,"email","K115@000.ee","","","","","","","",""
"MineCommerce OÜ",14490203,"17.05.2018","EE102258255",2500,"notificationemail","ronit.aizenfish@mellius.com","","","","","","","",""
"Mitz Partnership OÜ",14850860,"18.11.2019","",2500,"email","Mitz Partnership OÜ","","","","","","","",""
"MLBrandConsulting OÜ",16472563,"01.04.2022","EE102482571","2500 EUR","address","","Roosikrantsi tn 2","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10119,"","","",""
"MLBrandConsulting OÜ",16472563,"01.04.2022","EE102482571","2500 EUR","ariregistriaddres","","Roosikrantsi tn 2","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10119,"","","",""
"MLBrandConsulting OÜ",16472563,"01.04.2022","EE102482571","2500 EUR","email","1191@000.ee","","","","","","","",""
"MLBrandConsulting OÜ",16472563,"01.04.2022","EE102482571","2500 EUR","notificationemail","merve@mlbrandconsulting.com","","","","","","","",""
"Modern Health Group OÜ",11659529,"21.05.2009","EE101316619",2684,"address","","Roosikrantsi tn 2-96","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10119,"","","",""
"Modern Health Group OÜ",11659529,"21.05.2009","EE101316619",2684,"ariregistriaddres","","Roosikrantsi tn 2-96","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10119,"","","",""
"Modern Health Group OÜ",11659529,"21.05.2009","EE101316619",2684,"email","096K@000.ee","","","","","","","",""
"Modern Health Group OÜ",11659529,"21.05.2009","EE101316619",2684,"notificationemail","consultant@mhg.ee","","","","","","","",""
"Modirum Capital OÜ",12696515,"29.07.2014","",3340,"address","","Narva mnt 5-58","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10151,"","","",""
"Modirum Capital OÜ",12696515,"29.07.2014","",3340,"ariregistriaddres","","Narva mnt 5-58","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10151,"","","",""
"Modirum Capital OÜ",12696515,"29.07.2014","",3340,"email","jari.heikkinen@modirum.com","","","","","","","",""
"Modirum Holding OÜ",12154760,"31.08.2011","",2500,"address","","Narva mnt 5-58","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10117,"","","",""
"Modirum Holding OÜ",12154760,"31.08.2011","",2500,"ariregistriaddres","","Narva mnt 5-58","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10117,"","","",""
"Modirum Holding OÜ",12154760,"31.08.2011","",2500,"email","jari.heikkinen@modirum.com","","","","","","","",""
"Modirum MDPay OÜ",10961031,"06.08.2003","EE100846203",2526,"address","","Viru väljak 2","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10111,"","","",""
"Modirum MDPay OÜ",10961031,"06.08.2003","EE100846203",2526,"ariregistriaddres","","Viru väljak 2","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10111,"","","",""
"Modirum MDPay OÜ",10961031,"06.08.2003","EE100846203",2526,"email","jari.heikkinen@modirum.com","","","","","","","",""
"Modirum MDPay OÜ",10961031,"06.08.2003","EE100846203",2526,"phone","+372 6444205","","","","","","","",""
"Modirum MDPay OÜ",10961031,"06.08.2003","EE100846203",2526,"web","www.modirum.com","","","","","","","",""
"Modirum Merchant Solutions OÜ",12875979,"07.07.2015","EE102493476",3500,"address","","Narva mnt 5-58","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10151,"","","",""
"Modirum Merchant Solutions OÜ",12875979,"07.07.2015","EE102493476",3500,"ariregistriaddres","","Narva mnt 5-58","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10151,"","","",""
"Modirum Merchant Solutions OÜ",12875979,"07.07.2015","EE102493476",3500,"email","jari.heikkinen-mms@modirum.com","","","","","","","",""
"Monezium OÜ",14487543,"11.05.2018","",2500,"ariregistriaddres","","","","","","","","",""
"Monezium OÜ",14487543,"11.05.2018","",2500,"email","info@monezium.net","","","","","","","",""
"Monezium OÜ",14487543,"11.05.2018","",2500,"notificationemail","ivo@svisco.lv","","","","","","","",""
"MoneyBanque OÜ",14330865,"12.09.2017","",2500,"email","MoneyBanque OÜ","","","","","","","",""
"MONEYTIZE OÜ",16274550,"20.07.2021","",2500,"ariregistriaddres","","","","","","","","",""
"MONEYTIZE OÜ",16274550,"20.07.2021","",2500,"email","","","","","","","","",""
"MONEYTIZE OÜ",16274550,"20.07.2021","",2500,"notificationemail","ticiana@moneytize.eu","","","","","","","",""
"MonkeyEmpire OÜ",16445773,"18.02.2022","EE102467334",2500,"address","","Kaarli pst 1 // Roosikrantsi tn 2","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10119,"","","",""
"MonkeyEmpire OÜ",16445773,"18.02.2022","EE102467334",2500,"ariregistriaddres","","Kaarli pst 1 // Roosikrantsi tn 2","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10119,"","","",""
"MonkeyEmpire OÜ",16445773,"18.02.2022","EE102467334",2500,"email","sales@monkeyempire.net","","","","","","","",""
"MonkeyEmpire OÜ",16445773,"18.02.2022","EE102467334",2500,"notificationemail","augustin.c@milkyway.network","","","","","","","",""
"MoonEnergy OÜ",14089110,"29.07.2016","",2500,"address","","Roosikrantsi tn 2-546","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10119,"","","",""
"MoonEnergy OÜ",14089110,"29.07.2016","",2500,"ariregistriaddres","","Roosikrantsi tn 2-546","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10119,"","","",""
"MoonEnergy OÜ",14089110,"29.07.2016","",2500,"email","contact@moonenergy.ee","","","","","","","",""
"MoonEnergy OÜ",14089110,"29.07.2016","",2500,"notificationemail","contact@moonenergy.ee","","","","","","","",""
"MoonGroup OÜ",12838524,"22.04.2015","",2500,"email","silantev.s@gmail.com","","","","","","","",""
"MoonGroup OÜ",12838524,"22.04.2015","",2500,"notificationemail","silantev.s@gmail.com","","","","","","","",""
"Moonlight Systems OÜ",14073534,"01.07.2016","",2500,"email","k189@000.ee","","","","","","","","Kõik virtual office'i kirjad võib sellele e-mailile edastada."
"Moonlight Systems OÜ",14073534,"01.07.2016","",2500,"notificationemail","moonlightsystemsou@outlook.com","","","","","","","",""
"Mosendo Digital OÜ",14778163,"08.08.2019","","2500 EUR","address","","Roosikrantsi tn 2-1115","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10119,"","","",""
"Mosendo Digital OÜ",14778163,"08.08.2019","","2500 EUR","ariregistriaddres","","Roosikrantsi tn 2-1115","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10119,"","","",""
"Mosendo Digital OÜ",14778163,"08.08.2019","","2500 EUR","email","1115@000.ee","","","","","","","",""
"Mosendo Digital OÜ",14778163,"08.08.2019","","2500 EUR","notificationemail","paul@mosendo.com","","","","","","","",""
"MultiSig OÜ",14772019,"30.07.2019","",0,"address","","Roosikrantsi tn 2-1118","Tallinn linn, Harju maakond, Eesti Vabariik","EE",10119,"","","",""
"MultiSig OÜ",14772019,"30.07.2019","",0,"ariregistriaddres","","","","","","","","",""
"MultiSig OÜ",14772019,"30.07.2019","",0,"email","aaquib.ms@outlook.com","","","","","","","",""
"MultiSig OÜ",14772019,"30.07.2019","",0,"notificationemail","aaquib.ms@outlook.com","","","","","","","",""
"MultiSig OÜ",14772019,"30.07.2019","",0,"phone","+91 8129672536","","","","","","","",""
"MULTITASK MACHINERY OÜ",12688645,"11.07.2014","EE101922883",2500,"address","","Narva mnt 5","Tallinn","EE",10117,"","","",""
"MULTITASK MACHINERY OÜ",12688645,"11.07.2014","EE101922883",2500,"ariregistriaddres","","Narva mnt 5","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10117,"","","",""
"MULTITASK MACHINERY OÜ",12688645,"11.07.2014","EE101922883",2500,"email","pawel2zielonka@icloud.com","","","","","","","",""
"MULTITASK MACHINERY OÜ",12688645,"11.07.2014","EE101922883",2500,"notificationemail","admin@bdp.com.pl","","","","","","","",""
"Namiko Services OÜ",14789959,"27.08.2019","",2500,"ariregistriaddres","","","","","","","","",""
"Namiko Services OÜ",14789959,"27.08.2019","",2500,"email","1139@000.ee","","","","","","","",""
"Namiko Services OÜ",14789959,"27.08.2019","",2500,"notificationemail","Nader@porat.com","","","","","","","",""
"Nazarenko Holding OÜ",16579479,"23.09.2022","","2500 EUR","address","","Kaarli pst 1 // Roosikrantsi tn 2","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10119,"","","",""
"Nazarenko Holding OÜ",16579479,"23.09.2022","","2500 EUR","ariregistriaddres","","Kaarli pst 1 // Roosikrantsi tn 2","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10119,"","","",""
"Nazarenko Holding OÜ",16579479,"23.09.2022","","2500 EUR","email","mrvnazarenko@gmail.com","","","","","","","",""
"Nazarenko Holding OÜ",16579479,"23.09.2022","","2500 EUR","notificationemail","mrvnazarenko@k-mine.com","","","","","","","",""
"Natemia Europe OÜ",14464714,"06.04.2018","","2500 EUR","address","","Roosikrantsi tn 2-390","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10119,"","","",""
"Natemia Europe OÜ",14464714,"06.04.2018","","2500 EUR","ariregistriaddres","","Roosikrantsi tn 2-390","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10119,"","","",""
"Natemia Europe OÜ",14464714,"06.04.2018","","2500 EUR","email","Natemia.europe@gmail.com","","","","","","","",""
"Natemia Europe OÜ",14464714,"06.04.2018","","2500 EUR","notificationemail","natemia.europe@gmail.com","","","","","","","",""
"Natemia Europe OÜ",14464714,"06.04.2018","","2500 EUR","phone","+7 9165230424","","","","","","","",""
"Nebula OÜ",14471944,"17.04.2018","EE102247208",12000,"address","","J. Vilmsi tn 47","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10115,"","","",""
"Nebula OÜ",14471944,"17.04.2018","EE102247208",12000,"ariregistriaddres","","J. Vilmsi tn 47","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10115,"","","",""
"Nebula OÜ",14471944,"17.04.2018","EE102247208",12000,"email","K414@000.ee","","","","","","","",""
"Nebula OÜ",14471944,"17.04.2018","EE102247208",12000,"notificationemail","malkov@arbilegal.com","","","","","","","",""
"Neironix OÜ",14560665,"06.09.2018","",2500,"ariregistriaddres","","","","","","","","",""
"Neironix OÜ",14560665,"06.09.2018","",2500,"email","Neironix OÜ","","","","","","","",""
"Neironix OÜ",14560665,"06.09.2018","",2500,"notificationemail","dp@gmtlegal.com","","","","","","","",""
"Nemausus OÜ",16625618,"02.12.2022","","2500 EUR","address","","Street 8 Block 12, Jabriya","","EE",463012,"","","",""
"Nemausus OÜ",16625618,"02.12.2022","","2500 EUR","ariregistriaddres","","Street 8 Block 12, Jabriya","","EE",463012,"","","",""
"Nemausus OÜ",16625618,"02.12.2022","","2500 EUR","email","asdourian@outlook.com","","","","","","","",""
"Nemausus OÜ",16625618,"02.12.2022","","2500 EUR","notificationemail","asdourian@outlook.com","","","","","","","",""
"Netbit Services and Solutions OÜ",14718830,"07.05.2019","",2500,"address","","","","","","","","",""
"Netbit Services and Solutions OÜ",14718830,"07.05.2019","",2500,"ariregistriaddres","","","","","","","","",""
"Netbit Services and Solutions OÜ",14718830,"07.05.2019","",2500,"email","Netbit Services and Solutions OÜ","","","","","","","",""
"Netbit Services and Solutions OÜ",14718830,"07.05.2019","",2500,"notificationemail","Benjamin@BarucHoldings.com","","","","","","","",""
"Netcore Limited OÜ",14515954,"28.06.2018","",0,"address","","J. Vilmsi tn 47","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10126,"","","",""
"Netcore Limited OÜ",14515954,"28.06.2018","",0,"ariregistriaddres","","","","","","","","",""
"Netcore Limited OÜ",14515954,"28.06.2018","",0,"email","finance@netcorelimited.com","","","","","","","",""
"Netcore Limited OÜ",14515954,"28.06.2018","",0,"notificationemail","rudicrous1981@gmail.com","","","","","","","",""
"NEUFCAN OSAÜHING",11707501,"23.09.2009","EE101329347",2556,"address","","Päikese tn 6","Märja alevik, Tartu linn, Tartu maakond","EE",61406,"","","",""
"NEUFCAN OSAÜHING",11707501,"23.09.2009","EE101329347",2556,"ariregistriaddres","","Päikese tn 6","Märja alevik, Tartu linn, Tartu maakond","EE",61406,"","","",""
"NEUFCAN OSAÜHING",11707501,"23.09.2009","EE101329347",2556,"email","privatholdinggroup@gmail.com","","","","","","","",""
"Neugeist OÜ",14775845,"05.08.2019","",2500,"ariregistriaddres","","","","","","","","",""
"Neugeist OÜ",14775845,"05.08.2019","",2500,"email","Neugeist OÜ","","","","","","","",""
"Neugeist OÜ",14775845,"05.08.2019","",2500,"notificationemail","koegel.luca@gmail.com","","","","","","","",""
"Neutrin Ventures OÜ",14677723,"07.03.2019","","2500 EUR","address","","Roosikrantsi tn 2-745k","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10119,"","","",""
"Neutrin Ventures OÜ",14677723,"07.03.2019","","2500 EUR","ariregistriaddres","","Roosikrantsi tn 2-745k","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10119,"","","",""
"Neutrin Ventures OÜ",14677723,"07.03.2019","","2500 EUR","email","745K@000.ee","","","","","","","",""
"Neutrin Ventures OÜ",14677723,"07.03.2019","","2500 EUR","notificationemail","simon@buddy.works","","","","","","","",""
"NEXTB OÜ",14559691,"05.09.2018","",2500,"ariregistriaddres","","","","","","","","",""
"NEXTB OÜ",14559691,"05.09.2018","",2500,"email","kwkong@naver.com","","","","","","","",""
"NEXTB OÜ",14559691,"05.09.2018","",2500,"notificationemail","kwkong@naver.com","","","","","","","",""
"NextHash OÜ",14445013,"08.03.2018","",2500,"address","","","","","","","","",""
"NextHash OÜ",14445013,"08.03.2018","",2500,"ariregistriaddres","","","","","","","","",""
"NextHash OÜ",14445013,"08.03.2018","",2500,"email","NextHash OÜ","","","","","","","",""
"NHE Corp OÜ",14602375,"08.11.2018","",125000,"address","","Väike-Paala tn 2","Tallinn","",11415,"","","",""
"NHE Corp OÜ",14602375,"08.11.2018","",125000,"ariregistriaddres","","Väike-Paala tn 2","Tallinn","",11415,"","","",""
"NHE Corp OÜ",14602375,"08.11.2018","",125000,"email","nexinterexchangeou@gmail.com","","","","","","","",""
"NIAX OÜ",14602955,"08.11.2018","",2500,"ariregistriaddres","","","","","","","","",""
"NIAX OÜ",14602955,"08.11.2018","",2500,"notificationemail","hiyou@ohkimslaw.com","","","","","","","",""
"Niko Technologies OÜ",14511282,"20.06.2018","EE102100303",12000,"address","","Lõõtsa tn 5","Lasnamäe linnaosa, Tallinn, Harju maakond","EE",11415,"","","",""
"Niko Technologies OÜ",14511282,"20.06.2018","EE102100303",12000,"ariregistriaddres","","Lõõtsa tn 5","Tallinn","EE",11415,"","","",""
"Niko Technologies OÜ",14511282,"20.06.2018","EE102100303",12000,"email","dmitri.schmidt@niko-tech.eu","","","","","","","",""
"Niko Technologies OÜ",14511282,"20.06.2018","EE102100303",12000,"notificationemail","yuskevich.igor@niko-tech.eu","","","","","","","",""
"Niquid Tech OÜ",14326194,"05.09.2017","EE102056499","2500 EUR","address","","Roosikrantsi tn 2-341","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10119,"","","",""
"Niquid Tech OÜ",14326194,"05.09.2017","EE102056499","2500 EUR","ariregistriaddres","","Roosikrantsi tn 2-341","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10119,"","","",""
"Niquid Tech OÜ",14326194,"05.09.2017","EE102056499","2500 EUR","email","agent@wisorgroup.com","","","","","","","",""
"Niquid Tech OÜ",14326194,"05.09.2017","EE102056499","2500 EUR","notificationemail","doni.karaivanov@gmail.com","","","","","","","",""
"NJORD Advokaadibüroo OÜ",11176771,"10.10.2005","EE100998575",3000,"address","","Telliskivi tn 60/2","Põhja-Tallinna linnaosa, Tallinn, Harju maakond","EE",10412,"","","",""
"NJORD Advokaadibüroo OÜ",11176771,"10.10.2005","EE100998575",3000,"ariregistriaddres","","Telliskivi tn 60/2","Põhja-Tallinna linnaosa, Tallinn, Harju maakond","EE",10412,"","","",""
"NJORD Advokaadibüroo OÜ",11176771,"10.10.2005","EE100998575",3000,"email","tallinn@njordlaw.ee","","","","","","","",""
"NJORD Advokaadibüroo OÜ",11176771,"10.10.2005","EE100998575",3000,"phone","+372 6676440","","","","","","","",""
"NJORD Advokaadibüroo OÜ",11176771,"10.10.2005","EE100998575",3000,"web","www.njordlaw.com","","","","","","","",""
"NobleTeam OÜ",14434104,"21.02.2018","",2500,"ariregistriaddres","","","","","","","","",""
"NobleTeam OÜ",14434104,"21.02.2018","",2500,"email","427K@000.ee","","","","","","","",""
"NobleTeam OÜ",14434104,"21.02.2018","",2500,"notificationemail","nia@nobleteam.ltd","","","","","","","",""
"Nobletech OÜ",14448709,"14.03.2018","","2500 EUR","address","","Roosikrantsi tn 2-391","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10119,"","","",""
"Nobletech OÜ",14448709,"14.03.2018","","2500 EUR","ariregistriaddres","","Roosikrantsi tn 2-391","Kesklinna linnaosa, Tallinn, Harju maakond","EE",10119,"","","",""
"Nobletech OÜ",14448709,"14.03.2018","","2500 EUR","email","europe@wirefyshop.com","","","","","","","",""
"Nobletech OÜ",14448709,"14.03.2018","","2500 EUR","notificationemail","sales@wirefyshop.com","","","","","","","",""
"Nobletech OÜ",14448709,"14.03.2018","","2500 EUR","phone","+1646 8209037","","","","","","","",""
"Nordasec OÜ",14597125,"30.10.2018","EE102164161",2500,"address","","Võidujooksu tn 1-32","Tallinn","EE",13628,"","","",""
